cliente_id,mes,segmento,idade,qtd_transacoes_pix,valor_total_pix,canal_preferencial
C0239,2024-05,PF Varejo,34,11,1359.41,App
C0239,2024-06,PF Varejo,34,14,1793.8,App
C0240,2024-01,PF Varejo,20,11,1099.85,Internet Banking
C0240,2024-02,PF Varejo,20,13,1309.33,Internet Banking
C0240,2024-03,PF Varejo,20,13,1719.12,Internet Banking
C0240,2024-04,PF Varejo,20,11,1538.96,Internet Banking
C0240,2024-05,PF Varejo,20,14,1820.69,Internet Banking
C0240,2024-06,PF Varejo,20,10,1088.46,Internet Banking
C0241,2024-01,PF Alta Renda,46,24,9881.74,App
C0241,2024-02,PF Alta Renda,46,23,6928.36,App
C0241,2024-03,PF Alta Renda,46,27,7748.48,App
C0241,2024-04,PF Alta Renda,46,30,12314.14,App
C0241,2024-05,PF Alta Renda,46,23,9083.52,App
C0241,2024-06,PF Alta Renda,46,29,12154.77,App
C0242,2024-01,PF Alta Renda,62,23,10587.49,Internet Banking
C0242,2024-02,PF Alta Renda,62,22,10689.59,Internet Banking
C0242,2024-03,PF Alta Renda,62,23,9197.34,Internet Banking
C0242,2024-04,PF Alta Renda,62,19,5323.7,Internet Banking
C0242,2024-05,PF Alta Renda,62,21,9830.82,Internet Banking
C0242,2024-06,PF Alta Renda,62,22,6435.23,Internet Banking
C0243,2024-01,PF Varejo,72,8,874.01,Internet Banking
C0243,2024-02,PF Varejo,72,8,724.26,Internet Banking
C0243,2024-03,PF Varejo,72,13,986.46,Internet Banking
C0243,2024-04,PF Varejo,72,7,864.17,Internet Banking
C0243,2024-05,PF Varejo,72,9,1323.58,Internet Banking
C0243,2024-06,PF Varejo,72,8,1346.64,Internet Banking
C0244,2024-01,PF Varejo,45,16,2098.83,App
C0244,2024-02,PF Varejo,45,12,1533.86,App
C0244,2024-03,PF Varejo,45,18,2481.94,App
C0244,2024-04,PF Varejo,45,15,2483.0,App
C0244,2024-05,PF Varejo,45,13,1493.58,App
C0244,2024-06,PF Varejo,45,17,2067.93,App
C0245,2024-01,PF Varejo,67,10,1125.33,Internet Banking
C0245,2024-02,PF Varejo,67,11,1024.53,Internet Banking
C0245,2024-03,PF Varejo,67,10,1129.93,Internet Banking
C0245,2024-04,PF Varejo,67,12,1265.11,Internet Banking
C0245,2024-05,PF Varejo,67,9,880.52,Internet Banking
C0245,2024-06,PF Varejo,67,11,1461.13,Internet Banking
C0246,2024-01,PJ Pequeno Negocio,74,24,7217.83,App
C0246,2024-02,PJ Pequeno Negocio,74,25,4272.51,App
C0246,2024-03,PJ Pequeno Negocio,74,26,4387.61,App
C0246,2024-04,PJ Pequeno Negocio,74,27,5800.08,App
C0246,2024-05,PJ Pequeno Negocio,74,30,7113.45,App
C0246,2024-06,PJ Pequeno Negocio,74,29,8141.97,App
C0247,2024-01,PF Varejo,67,10,1150.59,App
C0247,2024-02,PF Varejo,67,11,1542.74,App
C0247,2024-03,PF Varejo,67,7,842.15,App
C0247,2024-04,PF Varejo,67,3,431.15,App
C0247,2024-05,PF Varejo,67,1,52.22,App
C0247,2024-06,PF Varejo,67,1,75.17,App
C0248,2024-01,PF Varejo,44,13,1434.33,App
C0248,2024-02,PF Varejo,44,11,1118.94,App
C0248,2024-03,PF Varejo,44,11,1050.61,App
C0248,2024-04,PF Varejo,44,15,1465.38,App
C0248,2024-05,PF Varejo,44,14,1837.86,App
C0248,2024-06,PF Varejo,44,13,1988.25,App
C0249,2024-01,PF Varejo,36,11,2095.71,Internet Banking
C0249,2024-02,PF Varejo,36,11,1089.1,Internet Banking
C0249,2024-03,PF Varejo,36,11,753.21,Internet Banking
C0249,2024-04,PF Varejo,36,11,1190.29,Internet Banking
C0249,2024-05,PF Varejo,36,13,1491.0,Internet Banking
C0249,2024-06,PF Varejo,36,10,1225.01,Internet Banking
C0250,2024-01,PF Varejo,73,11,1187.58,App
C0250,2024-02,PF Varejo,73,9,869.52,App
C0250,2024-03,PF Varejo,73,10,1145.84,App
C0250,2024-04,PF Varejo,73,11,1858.48,App
C0250,2024-05,PF Varejo,73,9,1125.74,App
C0250,2024-06,PF Varejo,73,10,1169.39,App
C0251,2024-01,PF Alta Renda,31,17,9228.98,App
C0251,2024-02,PF Alta Renda,31,13,4018.22,App
C0251,2024-03,PF Alta Renda,31,16,5656.1,App
C0251,2024-04,PF Alta Renda,31,12,6784.22,App
C0251,2024-05,PF Alta Renda,31,13,3803.1,App
C0251,2024-06,PF Alta Renda,31,14,5882.35,App
C0252,2024-01,PJ Pequeno Negocio,41,40,12618.09,App
C0252,2024-02,PJ Pequeno Negocio,41,53,12815.87,App
C0252,2024-03,PJ Pequeno Negocio,41,42,10461.95,App
C0252,2024-04,PJ Pequeno Negocio,41,49,10025.18,App
C0252,2024-05,PJ Pequeno Negocio,41,46,12129.15,App
C0252,2024-06,PJ Pequeno Negocio,41,47,14798.67,App
C0253,2024-01,PF Varejo,22,11,1356.06,App
C0253,2024-02,PF Varejo,22,9,687.17,App
C0253,2024-03,PF Varejo,22,10,1323.08,App
C0253,2024-04,PF Varejo,22,14,1805.06,App
C0253,2024-05,PF Varejo,22,9,806.5,App
C0253,2024-06,PF Varejo,22,9,682.91,App
C0254,2024-01,PF Varejo,63,3,284.08,App
C0254,2024-02,PF Varejo,63,3,223.93,App
C0254,2024-03,PF Varejo,63,4,268.83,App
C0254,2024-04,PF Varejo,63,2,300.34,App
C0254,2024-05,PF Varejo,63,3,222.1,App
C0254,2024-06,PF Varejo,63,3,365.95,App
C0255,2024-01,PF Varejo,55,10,1327.75,App
C0255,2024-02,PF Varejo,55,10,1079.44,App
C0255,2024-03,PF Varejo,55,11,1845.78,App
C0255,2024-04,PF Varejo,55,11,551.42,App
C0255,2024-05,PF Varejo,55,10,1691.04,App
C0255,2024-06,PF Varejo,55,9,780.71,App
C0256,2024-01,PF Alta Renda,22,30,13868.67,App
C0256,2024-02,PF Alta Renda,22,25,11605.72,App
C0256,2024-03,PF Alta Renda,22,32,18219.45,App
C0256,2024-04,PF Alta Renda,22,25,10627.11,App
C0256,2024-05,PF Alta Renda,22,34,14087.64,App
C0256,2024-06,PF Alta Renda,22,26,11420.29,App
C0257,2024-01,PF Alta Renda,30,25,9251.04,Internet Banking
C0257,2024-02,PF Alta Renda,30,28,11591.4,Internet Banking
C0257,2024-03,PF Alta Renda,30,21,8156.24,Internet Banking
C0257,2024-04,PF Alta Renda,30,15,6379.3,Internet Banking
C0257,2024-05,PF Alta Renda,30,26,10893.76,Internet Banking
C0257,2024-06,PF Alta Renda,30,26,5785.56,Internet Banking
C0258,2024-01,PF Varejo,49,12,1254.46,App
C0258,2024-02,PF Varejo,49,15,1405.14,App
C0258,2024-03,PF Varejo,49,13,1212.16,App
C0258,2024-04,PF Varejo,49,13,1160.68,App
C0258,2024-05,PF Varejo,49,11,1386.66,App
C0258,2024-06,PF Varejo,49,14,1505.08,App
C0259,2024-01,PF Varejo,48,4,561.45,App
C0259,2024-02,PF Varejo,48,5,482.73,App
C0259,2024-03,PF Varejo,48,6,654.69,App
C0259,2024-04,PF Varejo,48,5,649.84,App
C0259,2024-05,PF Varejo,48,7,539.99,App
C0259,2024-06,PF Varejo,48,4,426.35,App
C0260,2024-01,PF Varejo,63,7,830.46,App
C0260,2024-02,PF Varejo,63,5,703.83,App
C0260,2024-03,PF Varejo,63,7,924.31,App
C0260,2024-04,PF Varejo,63,7,883.04,App
C0260,2024-05,PF Varejo,63,6,709.18,App
C0260,2024-06,PF Varejo,63,5,591.35,App
C0261,2024-01,PF Varejo,33,9,1011.46,App
C0261,2024-02,PF Varejo,33,11,1158.63,App
C0261,2024-03,PF Varejo,33,13,2059.29,App
C0261,2024-04,PF Varejo,33,11,1841.34,App
C0261,2024-05,PF Varejo,33,12,1089.1,App
C0261,2024-06,PF Varejo,33,11,1303.26,App
C0262,2024-01,PF Alta Renda,70,18,5453.9,App
C0262,2024-02,PF Alta Renda,70,24,6300.07,App
C0262,2024-03,PF Alta Renda,70,20,9749.37,App
C0262,2024-04,PF Alta Renda,70,18,6996.19,App
C0262,2024-05,PF Alta Renda,70,19,6410.15,App
C0262,2024-06,PF Alta Renda,70,19,9697.09,App
C0263,2024-01,PF Varejo,43,13,1521.85,App
C0263,2024-02,PF Varejo,43,12,1494.73,App
C0263,2024-03,PF Varejo,43,9,1092.56,App
C0263,2024-04,PF Varejo,43,4,441.0,App
C0263,2024-05,PF Varejo,43,1,130.28,App
C0263,2024-06,PF Varejo,43,1,100.08,App
C0264,2024-01,PF Varejo,64,11,962.25,Internet Banking
C0264,2024-02,PF Varejo,64,10,1535.19,Internet Banking
C0264,2024-03,PF Varejo,64,8,637.56,Internet Banking
C0264,2024-04,PF Varejo,64,8,763.04,Internet Banking
C0264,2024-05,PF Varejo,64,9,1077.2,Internet Banking
C0264,2024-06,PF Varejo,64,10,954.34,Internet Banking
C0265,2024-01,PJ Pequeno Negocio,31,50,14600.46,App
C0265,2024-02,PJ Pequeno Negocio,31,51,14572.2,App
C0265,2024-03,PJ Pequeno Negocio,31,46,20617.03,App
C0265,2024-04,PJ Pequeno Negocio,31,41,9575.65,App
C0265,2024-05,PJ Pequeno Negocio,31,39,8670.83,App
C0265,2024-06,PJ Pequeno Negocio,31,38,10638.51,App
C0266,2024-01,PF Varejo,20,9,920.55,App
C0266,2024-02,PF Varejo,20,10,1424.7,App
C0266,2024-03,PF Varejo,20,13,1827.75,App
C0266,2024-04,PF Varejo,20,9,975.21,App
C0266,2024-05,PF Varejo,20,11,1022.24,App
C0266,2024-06,PF Varejo,20,9,1479.43,App
C0267,2024-01,PF Varejo,21,7,1187.62,App
C0267,2024-02,PF Varejo,21,7,524.99,App
C0267,2024-03,PF Varejo,21,9,1088.67,App
C0267,2024-04,PF Varejo,21,7,962.27,App
C0267,2024-05,PF Varejo,21,7,649.69,App
C0267,2024-06,PF Varejo,21,8,1204.29,App
C0268,2024-01,PF Varejo,39,10,1252.52,Internet Banking
C0268,2024-02,PF Varejo,39,11,1174.1,Internet Banking
C0268,2024-03,PF Varejo,39,10,792.67,Internet Banking
C0268,2024-04,PF Varejo,39,10,1299.54,Internet Banking
C0268,2024-05,PF Varejo,39,9,1175.82,Internet Banking
C0268,2024-06,PF Varejo,39,9,878.23,Internet Banking
C0269,2024-01,PF Varejo,72,12,1784.09,App
C0269,2024-02,PF Varejo,72,11,1798.17,App
C0269,2024-03,PF Varejo,72,7,1064.54,App
C0269,2024-04,PF Varejo,72,4,714.31,App
C0269,2024-05,PF Varejo,72,1,131.05,App
C0269,2024-06,PF Varejo,72,0,0.0,App
C0270,2024-01,PF Varejo,20,9,1215.94,App
C0270,2024-02,PF Varejo,20,7,542.14,App
C0270,2024-03,PF Varejo,20,7,608.25,App
C0270,2024-04,PF Varejo,20,5,427.84,App
C0270,2024-05,PF Varejo,20,6,446.89,App
C0270,2024-06,PF Varejo,20,7,881.39,App
C0271,2024-01,PF Varejo,39,12,1157.48,Internet Banking
C0271,2024-02,PF Varejo,39,11,1601.5,Internet Banking
C0271,2024-03,PF Varejo,39,11,1256.85,Internet Banking
C0271,2024-04,PF Varejo,39,12,1084.21,Internet Banking
C0271,2024-05,PF Varejo,39,11,1670.71,Internet Banking
C0271,2024-06,PF Varejo,39,13,1746.67,Internet Banking
C0272,2024-01,PF Varejo,24,12,1916.77,App
C0272,2024-02,PF Varejo,24,11,525.09,App
C0272,2024-03,PF Varejo,24,11,1539.68,App
C0272,2024-04,PF Varejo,24,16,2393.52,App
C0272,2024-05,PF Varejo,24,16,1118.56,App
C0272,2024-06,PF Varejo,24,12,1562.97,App
C0273,2024-01,PF Varejo,71,12,1029.42,Internet Banking
C0273,2024-02,PF Varejo,71,13,1415.61,Internet Banking
C0273,2024-03,PF Varejo,71,15,2121.72,Internet Banking
C0273,2024-04,PF Varejo,71,13,1706.88,Internet Banking
C0273,2024-05,PF Varejo,71,13,1230.38,Internet Banking
C0273,2024-06,PF Varejo,71,12,1386.67,Internet Banking
C0274,2024-01,PF Varejo,56,5,359.11,App
C0274,2024-02,PF Varejo,56,6,689.37,App
C0274,2024-03,PF Varejo,56,6,568.7,App
C0274,2024-04,PF Varejo,56,7,1152.64,App
C0274,2024-05,PF Varejo,56,6,620.16,App
C0274,2024-06,PF Varejo,56,6,489.27,App
C0275,2024-01,PF Alta Renda,61,5,2049.37,App
C0275,2024-02,PF Alta Renda,61,5,1584.03,App
C0275,2024-03,PF Alta Renda,61,6,2597.04,App
C0275,2024-04,PF Alta Renda,61,5,1906.07,App
C0275,2024-05,PF Alta Renda,61,5,960.55,App
C0275,2024-06,PF Alta Renda,61,5,2546.32,App
C0276,2024-01,PF Varejo,58,13,1796.25,App
C0276,2024-02,PF Varejo,58,13,1785.17,App
C0276,2024-03,PF Varejo,58,15,1099.63,App
C0276,2024-04,PF Varejo,58,12,1939.83,App
C0276,2024-05,PF Varejo,58,14,1931.72,App
C0276,2024-06,PF Varejo,58,11,1451.68,App
C0277,2024-01,PF Varejo,55,8,1369.62,Internet Banking
C0277,2024-02,PF Varejo,55,10,1157.4,Internet Banking
C0277,2024-03,PF Varejo,55,6,982.72,Internet Banking
C0277,2024-04,PF Varejo,55,3,367.9,Internet Banking
C0277,2024-05,PF Varejo,55,0,0.0,Internet Banking
C0277,2024-06,PF Varejo,55,0,0.0,Internet Banking
C0278,2024-01,PF Varejo,62,7,666.05,App
C0278,2024-02,PF Varejo,62,6,709.01,App
C0278,2024-03,PF Varejo,62,6,588.86,App
C0278,2024-04,PF Varejo,62,7,741.37,App
C0278,2024-05,PF Varejo,62,7,1004.53,App
C0278,2024-06,PF Varejo,62,7,782.24,App
C0279,2024-01,PJ Pequeno Negocio,18,35,9133.74,App
C0279,2024-02,PJ Pequeno Negocio,18,29,7720.44,App
C0279,2024-03,PJ Pequeno Negocio,18,35,7543.79,App
C0279,2024-04,PJ Pequeno Negocio,18,33,10464.55,App
C0279,2024-05,PJ Pequeno Negocio,18,36,11345.01,App
C0279,2024-06,PJ Pequeno Negocio,18,30,10052.25,App
C0280,2024-01,PJ Pequeno Negocio,67,40,11726.39,App
C0280,2024-02,PJ Pequeno Negocio,67,35,5630.51,App
C0280,2024-03,PJ Pequeno Negocio,67,36,13774.36,App
C0280,2024-04,PJ Pequeno Negocio,67,40,4404.76,App
C0280,2024-05,PJ Pequeno Negocio,67,44,9051.82,App
C0280,2024-06,PJ Pequeno Negocio,67,37,11044.57,App
C0281,2024-01,PF Varejo,60,10,1077.65,App
C0281,2024-02,PF Varejo,60,12,1228.3,App
C0281,2024-03,PF Varejo,60,8,711.61,App
C0281,2024-04,PF Varejo,60,3,423.83,App
C0281,2024-05,PF Varejo,60,1,95.03,App
C0281,2024-06,PF Varejo,60,1,163.84,App
C0282,2024-01,PF Varejo,60,7,626.94,App
C0282,2024-02,PF Varejo,60,7,1476.69,App
C0282,2024-03,PF Varejo,60,5,411.65,App
C0282,2024-04,PF Varejo,60,5,678.45,App
C0282,2024-05,PF Varejo,60,5,1194.03,App
C0282,2024-06,PF Varejo,60,6,626.27,App
C0283,2024-01,PF Varejo,40,8,1232.4,App
C0283,2024-02,PF Varejo,40,7,766.55,App
C0283,2024-03,PF Varejo,40,9,464.98,App
C0283,2024-04,PF Varejo,40,8,804.16,App
C0283,2024-05,PF Varejo,40,9,1317.19,App
C0283,2024-06,PF Varejo,40,7,900.92,App
C0284,2024-01,PF Varejo,63,9,695.47,Internet Banking
C0284,2024-02,PF Varejo,63,10,932.4,Internet Banking
C0284,2024-03,PF Varejo,63,7,601.38,Internet Banking
C0284,2024-04,PF Varejo,63,10,1374.86,Internet Banking
C0284,2024-05,PF Varejo,63,9,1412.76,Internet Banking
C0284,2024-06,PF Varejo,63,10,1193.03,Internet Banking
C0285,2024-01,PF Varejo,39,8,1134.81,App
C0285,2024-02,PF Varejo,39,8,1105.76,App
C0285,2024-03,PF Varejo,39,8,904.92,App
C0285,2024-04,PF Varejo,39,9,776.08,App
C0285,2024-05,PF Varejo,39,10,1151.09,App
C0285,2024-06,PF Varejo,39,8,748.36,App
C0286,2024-01,PF Varejo,20,9,795.97,App
C0286,2024-02,PF Varejo,20,9,1596.75,App
C0286,2024-03,PF Varejo,20,5,619.24,App
C0286,2024-04,PF Varejo,20,3,254.94,App
C0286,2024-05,PF Varejo,20,0,0.0,App
C0286,2024-06,PF Varejo,20,0,0.0,App
C0287,2024-01,PF Varejo,69,9,1232.67,App
C0287,2024-02,PF Varejo,69,7,933.49,App
C0287,2024-03,PF Varejo,69,10,1485.38,App
C0287,2024-04,PF Varejo,69,8,767.6,App
C0287,2024-05,PF Varejo,69,9,1137.83,App
C0287,2024-06,PF Varejo,69,8,672.96,App
C0288,2024-01,PF Varejo,31,15,1663.39,App
C0288,2024-02,PF Varejo,31,15,1524.93,App
C0288,2024-03,PF Varejo,31,11,1225.96,App
C0288,2024-04,PF Varejo,31,13,1680.9,App
C0288,2024-05,PF Varejo,31,13,1542.24,App
C0288,2024-06,PF Varejo,31,12,1061.53,App
C0289,2024-01,PF Varejo,23,14,1635.98,App
C0289,2024-02,PF Varejo,23,15,2223.2,App
C0289,2024-03,PF Varejo,23,12,1363.34,App
C0289,2024-04,PF Varejo,23,15,2230.75,App
C0289,2024-05,PF Varejo,23,15,1134.4,App
C0289,2024-06,PF Varejo,23,14,1702.58,App
C0290,2024-01,PF Varejo,53,13,1647.29,App
C0290,2024-02,PF Varejo,53,13,1781.26,App
C0290,2024-03,PF Varejo,53,15,1550.5,App
C0290,2024-04,PF Varejo,53,15,1818.76,App
C0290,2024-05,PF Varejo,53,12,1815.42,App
C0290,2024-06,PF Varejo,53,17,2455.83,App
C0291,2024-01,PF Alta Renda,31,28,13044.63,App
C0291,2024-02,PF Alta Renda,31,27,8776.29,App
C0291,2024-03,PF Alta Renda,31,38,17592.9,App
C0291,2024-04,PF Alta Renda,31,32,7925.89,App
C0291,2024-05,PF Alta Renda,31,31,8209.96,App
C0291,2024-06,PF Alta Renda,31,40,13708.36,App
C0292,2024-01,PF Varejo,66,8,1068.47,App
C0292,2024-02,PF Varejo,66,12,1748.49,App
C0292,2024-03,PF Varejo,66,13,1552.64,App
C0292,2024-04,PF Varejo,66,13,2246.46,App
C0292,2024-05,PF Varejo,66,12,1320.09,App
C0292,2024-06,PF Varejo,66,11,1758.63,App
C0293,2024-01,PJ Pequeno Negocio,43,31,4358.0,App
C0293,2024-02,PJ Pequeno Negocio,43,30,6166.86,App
C0293,2024-03,PJ Pequeno Negocio,43,32,10135.08,App
C0293,2024-04,PJ Pequeno Negocio,43,36,12192.93,App
C0293,2024-05,PJ Pequeno Negocio,43,38,9463.46,App
C0293,2024-06,PJ Pequeno Negocio,43,33,7611.85,App
C0294,2024-01,PF Varejo,18,10,1404.13,App
C0294,2024-02,PF Varejo,18,9,1141.52,App
C0294,2024-03,PF Varejo,18,10,666.95,App
C0294,2024-04,PF Varejo,18,11,624.77,App
C0294,2024-05,PF Varejo,18,11,1255.9,App
C0294,2024-06,PF Varejo,18,11,1343.8,App
C0295,2024-01,PF Alta Renda,72,19,5301.08,App
C0295,2024-02,PF Alta Renda,72,16,7900.21,App
C0295,2024-03,PF Alta Renda,72,21,11365.43,App
C0295,2024-04,PF Alta Renda,72,18,7868.17,App
C0295,2024-05,PF Alta Renda,72,17,8742.89,App
C0295,2024-06,PF Alta Renda,72,22,7420.45,App
C0296,2024-01,PJ Pequeno Negocio,47,37,8560.54,App
C0296,2024-02,PJ Pequeno Negocio,47,41,9126.46,App
C0296,2024-03,PJ Pequeno Negocio,47,47,11993.18,App
C0296,2024-04,PJ Pequeno Negocio,47,37,11452.37,App
C0296,2024-05,PJ Pequeno Negocio,47,43,9842.02,App
C0296,2024-06,PJ Pequeno Negocio,47,39,6794.52,App
C0297,2024-01,PJ Pequeno Negocio,32,28,9837.74,App
C0297,2024-02,PJ Pequeno Negocio,32,41,12774.94,App
C0297,2024-03,PJ Pequeno Negocio,32,27,8532.87,App
C0297,2024-04,PJ Pequeno Negocio,32,30,6669.3,App
C0297,2024-05,PJ Pequeno Negocio,32,41,7621.35,App
C0297,2024-06,PJ Pequeno Negocio,32,34,6084.93,App
C0298,2024-01,PF Alta Renda,56,32,8386.17,Internet Banking
C0298,2024-02,PF Alta Renda,56,31,11409.57,Internet Banking
C0298,2024-03,PF Alta Renda,56,18,7733.09,Internet Banking
C0298,2024-04,PF Alta Renda,56,9,5163.49,Internet Banking
C0298,2024-05,PF Alta Renda,56,1,358.99,Internet Banking
C0298,2024-06,PF Alta Renda,56,1,514.61,Internet Banking
C0299,2024-01,PF Alta Renda,48,26,8642.29,Internet Banking
C0299,2024-02,PF Alta Renda,48,30,12339.19,Internet Banking
C0299,2024-03,PF Alta Renda,48,30,14486.38,Internet Banking
C0299,2024-04,PF Alta Renda,48,34,12454.2,Internet Banking
C0299,2024-05,PF Alta Renda,48,27,7185.53,Internet Banking
C0299,2024-06,PF Alta Renda,48,31,11121.58,Internet Banking
C0300,2024-01,PF Varejo,19,6,645.87,App
C0300,2024-02,PF Varejo,19,6,721.57,App
C0300,2024-03,PF Varejo,19,8,684.35,App
C0300,2024-04,PF Varejo,19,6,645.55,App
C0300,2024-05,PF Varejo,19,9,1239.38,App
C0300,2024-06,PF Varejo,19,8,907.58,App
C0301,2024-01,PF Alta Renda,61,20,10216.03,App
C0301,2024-02,PF Alta Renda,61,22,8301.54,App
C0301,2024-03,PF Alta Renda,61,20,7495.66,App
C0301,2024-04,PF Alta Renda,61,17,6674.04,App
C0301,2024-05,PF Alta Renda,61,16,7889.42,App
C0301,2024-06,PF Alta Renda,61,18,6857.38,App
C0302,2024-01,PF Varejo,40,15,1745.02,App
C0302,2024-02,PF Varejo,40,12,1502.32,App
C0302,2024-03,PF Varejo,40,12,1721.34,App
C0302,2024-04,PF Varejo,40,12,1736.66,App
C0302,2024-05,PF Varejo,40,14,2438.15,App
C0302,2024-06,PF Varejo,40,13,1179.05,App
C0303,2024-01,PF Varejo,57,16,2300.25,App
C0303,2024-02,PF Varejo,57,13,1561.55,App
C0303,2024-03,PF Varejo,57,13,1478.53,App
C0303,2024-04,PF Varejo,57,14,1955.42,App
C0303,2024-05,PF Varejo,57,14,2381.43,App
C0303,2024-06,PF Varejo,57,18,1899.79,App
C0304,2024-01,PF Varejo,69,17,1808.05,App
C0304,2024-02,PF Varejo,69,17,258.34,App
C0304,2024-03,PF Varejo,69,18,2682.63,App
C0304,2024-04,PF Varejo,69,16,2100.77,App
C0304,2024-05,PF Varejo,69,14,2335.39,App
C0304,2024-06,PF Varejo,69,17,2409.15,App
C0305,2024-01,PJ Pequeno Negocio,52,39,10561.97,App
C0305,2024-02,PJ Pequeno Negocio,52,42,9822.16,App
C0305,2024-03,PJ Pequeno Negocio,52,35,8628.21,App
C0305,2024-04,PJ Pequeno Negocio,52,32,8512.27,App
C0305,2024-05,PJ Pequeno Negocio,52,34,5824.59,App
C0305,2024-06,PJ Pequeno Negocio,52,34,9797.28,App
C0306,2024-01,PF Varejo,56,9,1254.94,App
C0306,2024-02,PF Varejo,56,7,911.62,App
C0306,2024-03,PF Varejo,56,6,799.03,App
C0306,2024-04,PF Varejo,56,3,539.07,App
C0306,2024-05,PF Varejo,56,0,0.0,App
C0306,2024-06,PF Varejo,56,0,0.0,App
C0307,2024-01,PF Varejo,32,12,2040.71,Internet Banking
C0307,2024-02,PF Varejo,32,13,994.23,Internet Banking
C0307,2024-03,PF Varejo,32,10,858.81,Internet Banking
C0307,2024-04,PF Varejo,32,11,1729.92,Internet Banking
C0307,2024-05,PF Varejo,32,12,1851.52,Internet Banking
C0307,2024-06,PF Varejo,32,9,1108.61,Internet Banking
C0308,2024-01,PF Varejo,31,7,906.41,App
C0308,2024-02,PF Varejo,31,8,863.47,App
C0308,2024-03,PF Varejo,31,8,1249.08,App
C0308,2024-04,PF Varejo,31,11,1298.49,App
C0308,2024-05,PF Varejo,31,9,1084.17,App
C0308,2024-06,PF Varejo,31,10,904.73,App
C0309,2024-01,PF Varejo,41,6,815.1,App
C0309,2024-02,PF Varejo,41,7,598.91,App
C0309,2024-03,PF Varejo,41,7,917.06,App
C0309,2024-04,PF Varejo,41,6,483.26,App
C0309,2024-05,PF Varejo,41,5,589.96,App
C0309,2024-06,PF Varejo,41,5,624.4,App
C0310,2024-01,PF Varejo,66,8,938.1,App
C0310,2024-02,PF Varejo,66,8,1271.78,App
C0310,2024-03,PF Varejo,66,8,1188.13,App
C0310,2024-04,PF Varejo,66,9,967.13,App
C0310,2024-05,PF Varejo,66,8,970.79,App
C0310,2024-06,PF Varejo,66,7,1062.24,App
C0311,2024-01,PF Varejo,47,12,1483.21,Internet Banking
C0311,2024-02,PF Varejo,47,8,1133.42,Internet Banking
C0311,2024-03,PF Varejo,47,15,1765.38,Internet Banking
C0311,2024-04,PF Varejo,47,13,1530.07,Internet Banking
C0311,2024-05,PF Varejo,47,11,1768.88,Internet Banking
C0311,2024-06,PF Varejo,47,10,1557.43,Internet Banking
C0312,2024-01,PF Varejo,37,11,1049.51,App
C0312,2024-02,PF Varejo,37,10,1146.12,App
C0312,2024-03,PF Varejo,37,7,994.0,App
C0312,2024-04,PF Varejo,37,3,375.06,App
C0312,2024-05,PF Varejo,37,0,0.0,App
C0312,2024-06,PF Varejo,37,1,120.34,App
C0313,2024-01,PF Varejo,62,12,1644.62,App
C0313,2024-02,PF Varejo,62,12,1359.88,App
C0313,2024-03,PF Varejo,62,8,623.0,App
C0313,2024-04,PF Varejo,62,3,354.54,App
C0313,2024-05,PF Varejo,62,1,61.23,App
C0313,2024-06,PF Varejo,62,1,153.75,App
C0314,2024-01,PF Varejo,66,15,2108.2,App
C0314,2024-02,PF Varejo,66,17,1515.84,App
C0314,2024-03,PF Varejo,66,16,1395.37,App
C0314,2024-04,PF Varejo,66,12,1919.1,App
C0314,2024-05,PF Varejo,66,13,2182.33,App
C0314,2024-06,PF Varejo,66,16,1615.06,App
C0315,2024-01,PF Varejo,69,15,1852.72,App
C0315,2024-02,PF Varejo,69,12,959.23,App
C0315,2024-03,PF Varejo,69,14,1558.45,App
C0315,2024-04,PF Varejo,69,17,2888.78,App
C0315,2024-05,PF Varejo,69,15,1546.09,App
C0315,2024-06,PF Varejo,69,16,2365.03,App
C0316,2024-01,PF Varejo,35,16,2047.82,Internet Banking
C0316,2024-02,PF Varejo,35,17,1295.07,Internet Banking
C0316,2024-03,PF Varejo,35,14,2149.51,Internet Banking
C0316,2024-04,PF Varejo,35,14,2157.22,Internet Banking
C0316,2024-05,PF Varejo,35,13,1878.25,Internet Banking
C0316,2024-06,PF Varejo,35,14,1460.34,Internet Banking
C0317,2024-01,PF Varejo,58,13,1747.44,App
C0317,2024-02,PF Varejo,58,13,1274.56,App
C0317,2024-03,PF Varejo,58,12,962.17,App
C0317,2024-04,PF Varejo,58,12,1801.9,App
C0317,2024-05,PF Varejo,58,12,986.86,App
C0317,2024-06,PF Varejo,58,13,2361.33,App
C0318,2024-01,PF Alta Renda,51,24,8298.37,App
C0318,2024-02,PF Alta Renda,51,40,10579.21,App
C0318,2024-03,PF Alta Renda,51,36,6684.74,App
C0318,2024-04,PF Alta Renda,51,35,12369.41,App
C0318,2024-05,PF Alta Renda,51,38,22344.41,App
C0318,2024-06,PF Alta Renda,51,28,11229.62,App
C0319,2024-01,PF Varejo,43,10,891.23,App
C0319,2024-02,PF Varejo,43,14,1754.41,App
C0319,2024-03,PF Varejo,43,10,1254.89,App
C0319,2024-04,PF Varejo,43,11,1671.67,App
C0319,2024-05,PF Varejo,43,8,689.31,App
C0319,2024-06,PF Varejo,43,7,1168.09,App
C0320,2024-01,PJ Pequeno Negocio,40,40,13269.07,App
C0320,2024-02,PJ Pequeno Negocio,40,40,10752.16,App
